StationID,Ar000000,Bi000000,BiUn0000,BiUnUi00,BiUnUi01,BiVe0000,BiVeCa00,BiVeCa01,BiVeSh00,Br000000,En000000,EnHo0000,EnHoTt00,EnHoTt01,Ga000000,GaBa0000,GaBaAc00,GaBaAc01,GaBaLy00,GaBaLy01,GaBaLy02,GaBaLy03,GaBaPb00,GaBaPb01,GaBaPb02,GaBaPb03,GaBaPb04,GaBaPz00,GaBaPz01,GaHt0000,GaHtVl00,GaHtVl01,GaHy0000,GaHyCc00,GaHyCc01,GaHyHb00,GaHyLi00,GaHyLi01,GaHyPm00,GaHyPm01,GaNe0000,GaNeTi00,GaNeTi01,GaSo0000,GaSoPu00,GaSoPu01,Hi000000,HiAr0000,HiArEr00,HiArEr01,HiArEr02,HiArEr03,HiGn0000,HiGnHu00,HiRh0000,HiRhGs00,HiRhPs00,Hy000000,HyHd0000,HyHdHd00,HyHdHd01,In000000,InCo0000,InCoAp00,InCoAp01,InCoDt00,InCoDt01,InCoDt02,InCoDt03,InCoDt04,InCoDt05,InCoDt06,InCoDt07,InCoDt08,InCoDt09,InCoDt10,InCoDt11,InCoDt12,InCoDt13,InCoDt14,InCoDy00,InCoDy01,InCoDy02,InCoEl00,InCoEl01,InCoEm00,InCoEm01,InCoEm02,InCoEm03,InCoEm04,InCoEm05,InCoEm06,InCoEm07,InCoEm08,InCoEm09,InCoEm10,InCoEm11,InCoEm12,InCoGo00,InCoGo01,InCoGr00,InCoGr01,InCoGr02,InCoGr03,InCoHc00,InCoHc01,InCoHe00,InCoHe01,InCoHe02,InCoHe03,InCoHe04,InCoHe05,InCoHe06,InCoHe07,InCoHe08,InCoHe09,InCoHe10,InCoHe11,InCoHe12,InCoHe13,InCoHe14,InCoHi00,InCoHi01,InCoHi02,InCoHi03,InCoHl00,InCoHl01,InCoHr00,InCoHr01,InCoHr02,InCoHr03,InCoHs00,InCoHs01,InCoNt00,InCoNt01,InCoPe00,InCoPe01,InCoPe02,InCoPe03,InCoSi00,InCoSt00,InDi0000,InDiBp00,InDiCh00,InDiCh01,InDiCh02,InDiCi00,InDiCi01,InDiCi02,InDiCi03,InDiCi04,InDiCi05,InDiCi06,InDiCn00,InDiCn01,InDiCn02,InDiCn03,InDiCn04,InDiCn05,InDiCn06,InDiCn07,InDiCn08,InDiCn09,InDiCn10,InDiCn11,InDiCu00,InDiDl00,InDiDu00,InDiDu01,InDiDx00,InDiDx01,InDiDx02,InDiDx03,InDiEd00,InDiEp00,InDiEp01,InDiEp02,InDiEp03,InDiEp04,InDiEp05,InDiEp06,InDiEp07,InDiEp08,InDiMu00,InDiPc00,InDiPc01,InDiPh00,InDiPo00,InDiPo01,InDiPo02,InDiPo03,InDiPp00,InDiSc00,InDiSm00,InDiSm01,InDiSm02,InDiSm03,InDiSm04,InDiSr00,InDiSr01,InDiSr02,InDiSr03,InDiSr04,InDiSr05,InDiSy00,InDiSz00,InDiTa00,InDiTa01,InDiTb00,InDiTb01,InDiTb02,InDiTb03,InDiTn00,InDiTn01,InDiTp00,InDiTp01,InDiTp02,InDiTp03,InDiTp04,InDiTp05,InDiTp06,InDiTp07,InDiTp08,InDiTp09,InDiTp10,InDiTp11,InDiTp12,InDiTp13,InDiTp14,InDiTp15,InDiTp16,InDiTp17,InEp0000,InEpAe00,InEpAe01,InEpBe00,InEpBe01,InEpBe02,InEpBe03,InEpBe04,InEpBe05,InEpBe06,InEpBe07,InEpBe08,InEpBe09,InEpBe10,InEpCd00,InEpCd01,InEpEh00,InEpEh01,InEpEh02,InEpEh03,InEpEh04,InEpEh05,InEpEh06,InEpEh07,InEpHg00,InEpHg01,InEpHg02,InEpHg03,InEpHg04,InEpHg05,InEpHg06,InEpHg07,InEpHg08,InEpHg09,InEpIo00,InEpIo01,InEpLe00,InEpLe01,InEpLe02,InEpLe03,InEpLt00,InEpLt01,InEpLt02,InEpLt03,InEpSp00,InEpSp01,InHe0000,InHeBl00,InHeBl01,InHeBl02,InHeBl03,InHeCx00,InHeCx01,InHeCx02,InHeCx03,InHeCx04,InHeCx05,InHeCx06,InHeCx07,InHeNp00,InHeNp02,InHeNu00,InHeNu01,InLe0000,InLePl00,InLePl01,InLePl02,InMe0000,InMeCy00,InMeCy01,InMeCy02,InMeCy03,InMeCy04,InMeSa00,InMeSa01,InNu0000,InOd0000,InOdAs00,InOdAs01,InOdAs02,InOdCe00,InOdCe01,InOdCe02,InOdCe03,InOdCe04,InOdCe05,InOdCg00,InOdCo00,InOdCs00,InOdCs01,InOdGm00,InOdGm01,InOdGm02,InOdGm03,InOdGm04,InOdGm05,InOdGm06,InOdLb00,InOdLb01,InOdLb02,InOdLb03,InOdLb04,InOdLb05,InOdLb06,InOdLb07,InOdLb08,InOdLs00,InOdLs01,InOdLs02,InOdMc00,InOdMc01,InPl0000,InPlCl00,InPlCl01,InPlCl02,InPlCl03,InPlCl04,InPlCl05,InPlCl06,InPlCl07,InPlCl08,InPlCl09,InPlCp00,InPlLu00,InPlLu01,InPlLu02,InPlNm00,InPlNm01,InPlNm02,InPlNm03,InPlNm04,InPlNm05,InPlNm06,InPlNm07,InPlNm08,InPlNm09,InPlPa00,InPlPa01,InPlPa02,InPlPd00,InPlPd01,InPlPd02,InPlPd03,InPlPd04,InPlPd05,InPlPd06,InPlPd07,InPlPr00,InPlPr01,InPlPr02,InPlPr03,InPlPr04,InPlPt00,InPlPt01,InPlPt02,InPlTe00,InPlTe01,InPlTe02,InTr0000,InTrAa00,InTrAa01,InTrBa00,InTrBa01,InTrBa02,InTrBa03,InTrCm00,InTrCm01,InTrGe00,InTrGe01,InTrGl00,InTrGl01,InTrGl02,InTrGl03,InTrGl04,InTrHo00,InTrHo01,InTrHo02,InTrHo03,InTrHo04,InTrHp00,InTrHp02,InTrHt00,InTrHt01,InTrHt02,InTrHt03,InTrHt04,InTrHt05,InTrHt06,InTrHt07,InTrHt08,InTrHt09,InTrHt10,InTrLm00,InTrLm01,InTrLm02,InTrLm03,InTrLm04,InTrLm05,InTrLm06,InTrLm07,InTrLm08,InTrLm09,InTrLo00,InTrLo01,InTrLo02,InTrLo03,InTrLo04,InTrLp00,InTrLp01,InTrOo00,InTrOo01,InTrOo02,InTrOo03,InTrOo04,InTrPg00,InTrPg01,InTrPi00,InTrPi01,InTrPi02,InTrPi03,InTrPn00,InTrPn01,InTrPy00,InTrPy01,InTrPy02,InTrRy00,InTrRy01,InTrSe00,InTrSe01,InTrUn00,InTrUn01,InTrUn02,InTrUn03,Ma000000,MaAm0000,MaAmAi00,MaAmCr00,MaAmCr01,MaAmCt00,MaAmCt01,MaAmCt02,MaAmGa00,MaAmGa01,MaAmHa00,MaAmHa01,MaDe0000,MaDeAt00,MaDeCb00,MaDeCb01,MaDeCb02,MaIs0000,MaIsAl00,MaIsSd00,MaMy0000,MaMyMs00,MaMyMs01,MaMyMs02,Ol000000,Os000000,Po000000,PoAc0000,PoAcNr00,PoAcNr01,PoAcNr02,PoCa0000,PoCaSb00,PoCaSb01,Tu000000,Dev,Forest,Ag,Scrub,Wetland,Dev_open
180237,17.17171717,4.04040404,0,0,0,4.04040404,0,0,4.04040404,0,0,0,0,0,2.02020202,1.01010101,0,0,0,0,0,0,0,0,0,0,0,1.01010101,1.01010101,0,0,0,1.01010101,0,0,1.01010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394.9494949,13.13131313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.12121212,0,0,5.050505051,0,0,0,0,0,0,7.070707071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01010101,0,0,1.01010101,0,0,0,0,0,0,0,0,0,0,354.5454545,0,0,0,0,231.3131313,107.0707071,0,120.2020202,0,0,4.04040404,9.090909091,0,1.01010101,0,0,0,0,0,6.060606061,0,0,0,0,0,0,0,0,0,0,0,0,3.03030303,1.01010101,0,0,2.02020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.1111111,0,0,111.1111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2020202,0,0,2.02020202,0,2.02020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02020202,0,0,2.02020202,16.16161616,0,0,16.16161616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01010101,1.01010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.060606061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01010101,0,0,0,1.01010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04040404,4.04040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01010101,1.01010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.62626263,0,0,0,0,0,0,0,0,0,1.01010101,0.646612314,27.42198482,33.39893168,22.58082654,0.016868147,8.642114141
180275,10.1010101,0,0,0,0,0,0,0,0,0,7.070707071,7.070707071,7.070707071,7.070707071,48.48484848,48.48484848,1.01010101,1.01010101,0,0,0,0,43.43434343,43.43434343,0,0,0,4.04040404,4.04040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.7070707,72.72727273,0,0,22.22222222,0,2.02020202,0,0,0,0,0,0,0,0,4.04040404,16.16161616,0,0,0,0,0,0,0,44.44444444,0,0,0,0,0,0,0,0,0,43.43434343,0,1.01010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.060606061,6.060606061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.62626263,0,0,0,0,60.60606061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01010101,0,1.01010101,0,0,1.01010101,0,0,0,1.01010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.50505051,11.11111111,11.11111111,2.02020202,0,0,0,0,0,0,2.02020202,0,0,0,0,0,1.01010101,0,0,0,0,0,1.01010101,0,6.060606061,0,5.050505051,0,0,0,0,0,0,1.01010101,0,0,30.3030303,0,0,30.3030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01010101,0,0,0,0,0,1.01010101,1.01010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.2626263,2.02020202,0,0,0,0,0,0,0,2.02020202,0,90.90909091,2.02020202,2.02020202,0,29.29292929,0,29.29292929,0,0,0,0,0,0,0,0,0,0,2.02020202,0,0,0,2.02020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.57575758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.080808081,0,7.070707071,0,0,0,0,0,0,1.01010101,0,6.060606061,0,0,0,0,0,0,1.01010101,0,0,0,0,0,0,0,15.15151515,15.15151515,0,0,0,0,0,0,0,0,0,0,0,1.01010101,1.01010101,0,0,0,0,0,27.27272727,27.27272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.47474747,9.090909091,0,0,0,0,0,0,0,0,0,1.630789302,46.28645979,5.609915199,28.43630603,1.048364551,9.314136614
180276,52.52525253,2.02020202,0,0,0,2.02020202,0,0,2.02020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538.3838384,144.4444444,0,0,4.04040404,0,2.02020202,0,0,0,0,0,0,0,0,0,2.02020202,0,0,0,0,0,0,0,132.3232323,0,0,0,0,0,0,0,0,9.090909091,108.0808081,13.13131313,2.02020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.080808081,0,8.080808081,0,0,0,96.96969697,0,0,0,0,72.72727273,13.13131313,0,51.51515152,0,0,8.080808081,3.03030303,0,3.03030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01010101,1.01010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.13131313,0,0,13.13131313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.070707071,0,0,0,0,0,0,0,0,6.060606061,0,0,0,0,0,0,0,0,102.020202,0,0,49.49494949,0,21.21212121,0,0,0,0,28.28282828,0,0,0,0,0,5.050505051,0,0,0,5.050505051,0,0,0,18.18181818,0,1.01010101,0,0,0,0,0,0,0,0,0,29.29292929,0,0,29.29292929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.56565657,11.11111111,0,0,0,0,0,0,0,1.01010101,0,0,0,0,0,39.39393939,0,36.36363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.060606061,6.060606061,0,0,0,0,0,0,0,0,0,138.3838384,18.18181818,18.18181818,0,0,0,0,0,0,0,0,8.080808081,3.03030303,0,4.04040404,0,1.01010101,0,1.01010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02020202,0,0,0,0,0,0,2.02020202,0,0,0,0,0,0,0,91.91919192,91.91919192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.14141414,14.14141414,1.01010101,1.01010101,2.02020202,0,2.02020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.070707071,0,0,0,0,0,0,0,0,0,1.01010101,1.363386476,53.33150082,4.73886751,23.69433755,0.797141286,8.449697636
180298,65.65656566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566.6666667,36.36363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.3030303,0,0,0,0,0,0,0,0,0,11.11111111,0,19.19191919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.060606061,0,6.060606061,0,0,0,50.50505051,0,0,0,0,28.28282828,20.2020202,0,5.050505051,0,0,3.03030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02020202,0,0,2.02020202,0,0,0,0,0,0,0,0,0,1.01010101,1.01010101,0,0,0,0,9.090909091,0,0,9.090909091,0,1.01010101,1.01010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.090909091,0,0,0,0,0,0,2.02020202,0,4.04040404,0,0,0,0,0,0,0,0,410.1010101,8.080808081,8.080808081,167.6767677,0,162.6262626,0,0,4.04040404,0,1.01010101,0,0,0,0,0,44.44444444,0,0,1.01010101,24.24242424,0,1.01010101,2.02020202,136.3636364,0,0,4.04040404,23.23232323,0,0,0,0,0,0,0,15.15151515,0,0,15.15151515,38.38383838,0,0,38.38383838,0,0,2.02020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01010101,0,0,0,1.01010101,1.01010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.32323232,12.12121212,0,0,0,0,0,0,0,0,0,0,0,0,0,5.050505051,0,5.050505051,0,0,0,0,0,0,0,0,0,0,5.050505051,0,0,0,0,0,0,0,10.1010101,3.03030303,0,0,0,0,0,0,0,0,0,36.36363636,1.01010101,1.01010101,0,0,0,0,0,0,0,0,3.03030303,1.01010101,0,1.01010101,0,0,0,0,0,0,0,0,4.04040404,0,0,0,0,0,1.01010101,0,2.02020202,0,0,1.01010101,0,0,0,0,0,0,1.01010101,0,0,0,0,0,0,0,12.12121212,12.12121212,0,0,0,0,0,0,0,5.050505051,0,0,5.050505051,0,0,0,0,0,2.02020202,2.02020202,0,0,8.080808081,0,8.080808081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03030303,0,0,0,0,0,0,0,0,0,0,0.016492045,81.959643,2.954016298,1.642413659,0.053356616,5.521924719
180328,8.080808081,3.03030303,0,0,0,3.03030303,0,0,3.03030303,0,1.01010101,1.01010101,1.01010101,1.01010101,3.03030303,3.03030303,0,0,2.02020202,0,2.02020202,0,0,0,0,0,0,1.01010101,1.01010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.2121212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.5454545,0,0,0,0,234.3434343,177.7777778,0,52.52525253,0,0,4.04040404,3.03030303,0,0,0,3.03030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01010101,0,0,1.01010101,0,0,16.16161616,0,0,16.16161616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.58585859,0,0,58.58585859,0,58.58585859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.080808081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.080808081,0,8.080808081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.6969697,18.18181818,0,0,0,0,0,0,0,0,0,26.38202248,0.134831461,25.78277154,0.329588015,0.08988764,30.35205993
180331,10.1010101,0,0,0,0,0,0,0,0,0,2.02020202,2.02020202,2.02020202,2.02020202,3.03030303,1.01010101,0,0,1.01010101,0,1.01010101,0,0,0,0,0,0,0,0,0,0,0,2.02020202,0,0,2.02020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01010101,1.01010101,1.01010101,1.01010101,390.9090909,2.02020202,0,0,2.02020202,0,1.01010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.040404,0,0,0,0,241.4141414,111.1111111,0,125.2525253,2.02020202,0,3.03030303,2.02020202,0,0,0,0,0,0,0,2.02020202,0,0,0,0,0,0,0,0,0,0,0,0,6.060606061,4.04040404,0,0,1.01010101,0,0,1.01010101,0,0,0,0,0,2.02020202,0,0,2.02020202,0,1.01010101,51.51515152,0,0,51.51515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,0,0,33.33333333,0,33.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02020202,0,0,0,0,0,2.02020202,2.02020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.49494949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.49494949,0,33.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.58585859,0,0,0,0,0,0,0,0,0,1.01010101,10.51166029,20.08353637,0,0.591715976,0,65.50643926
180347,9.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03030303,0,0,3.03030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413.1313131,5.050505051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.050505051,0,0,0,0,0,0,0,0,0,5.050505051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.4848485,0,0,0,0,189.8989899,69.6969697,0,120.2020202,0,0,0,1.01010101,0,1.01010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03030303,0,0,0,3.03030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.50505051,0,0,50.50505051,0,1.01010101,1.01010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03030303,3.03030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.4949495,0,0,148.4848485,0,148.4848485,0,0,0,0,0,0,0,0,1.01010101,1.01010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01010101,0,0,0,0,0,1.01010101,1.01010101,0,3.03030303,0,0,0,3.03030303,3.03030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.060606061,0,0,0,0,0,0,0,0,0,0,1.01010101,0,0,1.01010101,0,2.02020202,0,0,0,0,0,0,1.01010101,0,1.01010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02020202,2.02020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02020202,0,0,0,0,0,0,0,0,0,0,0,2.02020202,2.02020202,0,0,0,0,0,0,0,0,0,0,35.35353535,0,0,0,0,0,0,0,0,0,0,0.818568114,46.39160924,1.472901225,13.56633269,0.771643828,8.550647816
180350,33.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2020202,9.090909091,0,0,0,0,0,0,0,0,0,0,0,9.090909091,9.090909091,0,0,0,11.11111111,0,0,2.02020202,9.090909091,9.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422.2222222,56.56565657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,0,0,0,0,0,0,0,0,6.060606061,23.23232323,4.04040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.23232323,0,23.23232323,0,0,0,105.0505051,0,0,0,0,42.42424242,17.17171717,0,9.090909091,0,0,16.16161616,8.080808081,3.03030303,5.050505051,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01010101,0,0,1.01010101,0,2.02020202,0,2.02020202,0,0,0,0,0,0,0,0,0,0,13.13131313,13.13131313,0,0,0,0,16.16161616,0,0,16.16161616,0,4.04040404,4.04040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18181818,0,0,17.17171717,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01010101,60.60606061,0,0,52.52525253,0,47.47474747,0,0,1.01010101,0,4.04040404,0,0,0,0,0,0,0,0,0,0,0,0,0,8.080808081,0,0,0,1.01010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.55555556,1.01010101,0,0,0,0,0,0,0,0,0,0,0,0,0,36.36363636,0,36.36363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18181818,12.12121212,0,0,6.060606061,0,0,0,0,0,0,144.4444444,5.050505051,5.050505051,2.02020202,2.02020202,0,0,1.01010101,1.01010101,0,0,75.75757576,25.25252525,0,50.50505051,0,34.34343434,0,34.34343434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11111111,11.11111111,5.050505051,0,0,0,5.050505051,0,0,1.01010101,0,0,1.01010101,0,0,0,0,0,9.090909091,9.090909091,0,0,0,0,0,0,1.01010101,1.01010101,0,0,0,0,0,0,1.01010101,1.01010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.050505051,0,0,0,0,0,0,0,0,0,1.01010101,0.012250398,61.22748989,0.882028666,5.708685532,0.416513537,6.896974152
